Company_ID,Industry_Type,Date,Energy_Demand_MWh,Fuel_Type,Emission_Produced_tCO2,Emission_Allowance_tCO2,Carbon_Price_USD_per_t,Credits_Traded_tCO2,Verification_Status,Compliance_Cost_USD,Optimization_Scenario,Carbon_Cost_Savings_USD,Transaction_Type
C026,Manufacturing,25-02-2024,1600.85,NATURAL GAS,1276.89,1286.89,30.57,48,Verified,18932.27,Low_Demand,613.04,Hold
C064,Energy,30-08-2024,2535.22,NATURAL GAS,1706.01,1582.01,30.56,123,Disputed,10025.64,Price_Surge,1697.03,hold
C018, Energy ,17-06-2024,2167.23,nan,1530.29,1705.29,30.56,96,Disputed,7056.31,Low_Demand,2876.08,Hold
C029,Energy,19-11-2025,1668.22,nan,658.14,501.14,30.55,125,Disputed,12572.93,Price_Surge,2941.78,hold
C039, Steel ,25-10-2024,2096.22,Mixed Fuel,760.64,674.64,30.55,177,Verified,17625.7,Price_Surge,555.62,hold
C029,Cement,25-11-2024,2489.24,Coal,1791.27,1768.27,29.19,85,Verified,7990.97,Price_Surge,1824.34,hold
C040, Cement ,06-04-2024,2345.47, Renewable ,1111.88,1011.88,30.54,138,Verified,15121.12,Price_Surge,1333.52,hold
C065, Cement ,10-07-2024,593.99,COAL,462.88,473.88,30.53,145,Disputed,7198.51,Price_Surge,2858.7,Hold
C068,Steel,05-09-2024,572.76,MIXED FUEL,249.9,434.9,30.53,105,Disputed,7250.65,High_Demand,1615.34,Sell
C023,Cement,01-05-2024,2488.75,Renewable,1425.12,1347.12,25.91,159,VERIFIED,7429.07,Low_Demand,1410.27,hold
C013,Manufacturing,"Jul 01, 2025",2448.83,Mixed Fuel,1389.39,1269.39,30.52,33,Verified,16833.38,Price_Surge,1169.48,hold
C022,Cement,23-02-2025,823.57,Mixed Fuel,357.07,356.07,30.52,162,Disputed,6147.51,Price_Surge,670.41,Hold
C029,Cement,09-10-2025,1235,Coal,710.74,710.74,30.52,28,Verified,10810.64,Low_Demand,2484.64,Hold
C066,Cement,20-04-2025,2485.97,Natural Gas,864,1011,30.48,75,VERIFIED,14649.45,Low_Demand,2289.03,Buy
C048,Manufacturing,23-09-2025,2485.44,Mixed Fuel,1204.34,1023.34,30.31,98,Verified,5069.95,High_Demand,2322.36,Buy
C098,Cement,07-03-2024,2090.13,Natural Gas,674.62,668.62,30.51,115,Disputed,11523.48,Price_Surge,1477.43,Hold
C019,ENERGY,09-06-2024,2483.62,Mixed Fuel,1091.66,1202.66,33.55,110,Verified,18728.97,Price_Surge,1368.62,Buy
C089,Energy,08-09-2025,2483.19,Natural Gas,1422.58,1380.58,20.55,171,Disputed,17695.84,High_Demand,1551.27,Buy
C060,Cement,21-04-2025,2481.39,Coal,752.6,562.6,26.51,99, Verified ,15464.88,Price_Surge,829.7,hold
C001,STEEL,"Apr 24, 2025",2480.7,Natural Gas,827.37,899.37,20.12,193,Disputed,17885.39,High_Demand,2744.7,Buy
C017,Cement,07-08-2024,1399.01,Renewable,442.12,503.12,30.5,92,Verified,18061.38,High_Demand,2610.98,Sell
C098,Manufacturing,28-09-2024,2479.47,Natural Gas,934.27,761.27,29.07,73,Verified,10206.34,Price_Surge,1982.57,hold
C005,Steel,07-05-2025,2477.29,Coal,940.51,1056.51,25.28,125,Verified,10109.98,High_Demand,576.17,hold
C090,Energy,04-01-2025,1063.18,Natural Gas,434.55,633.55,30.5,50, VERIFIED ,17267.73,High_Demand,815.12,Sell
C084,Manufacturing,12-12-2024,2475.37,NATURAL GAS,1305.01,1430.01,25.22,38,VERIFIED,9353.98,Low_Demand,2462.07,hold
C074,Energy,15-04-2025,1119.64,nan,569.61,653.61,30.48,50,Verified,7456.4,Price_Surge,1782.46,Sell
C080,Cement,08-09-2024,2907.63,Coal,1956.44,2059.44,30.48,74,Disputed,7260.78,High_Demand,1939.69,Sell
C051,Manufacturing,15-01-2024,2474.59,Mixed Fuel,1627.13,1501.13,22.02,111,Disputed,13983.83,Low_Demand,561.49,Buy
C001,Cement,09-07-2024,965.8,Mixed Fuel,438.53,279.53,30.47,121,Disputed,10342.05,High_Demand,1648.36,Sell
C017,Manufacturing,07-02-2025,2001.99,Mixed Fuel,1198.14,1293.14,30.47,49,Verified,5565.17,Low_Demand,571.64,Hold
C064,Cement,06-10-2024,2715.77,Mixed Fuel,893.32,927.32,30.45,45,DISPUTED,11842.83,Price_Surge,2768.83,Hold
C065,Energy,30-05-2024,1044.73, Coal ,329.04,491.04,30.45,53, Verified ,17400.17,High_Demand,2281.74,Sell
C032,Energy,29-10-2025,2472.8,Mixed Fuel,1522.35,1475.35,31.91,118,Disputed,12553.91,Price_Surge,1965.46,BUY
C032,Manufacturing,07-07-2024,2471.91,Renewable,1894.72,1949.72,23.84,180,DISPUTED,7394.11,High_Demand,1746.67,BUY
C079,Steel,21-02-2025,2471,Mixed Fuel,1733.89,1833.89,24.11,42,Disputed,10819.22,Low_Demand,1690.05,Buy
C073, Energy ,07-06-2024,909.12,Mixed Fuel,650.84,708.84,30.44,184,nan,9935.53,Price_Surge,2542.14,Hold
C078,Energy,26-03-2024,2470.77,Mixed Fuel,1889.76,2071.76,20.04,175,Verified,5935.56,High_Demand,1154.62,Buy
C028, Manufacturing ,11-03-2024,2464.41,NATURAL GAS,1399.24,1347.24,30.85,33,Disputed,14461.3,Low_Demand,2744.27,Buy
C059,Energy,30-04-2024,2463.8,Mixed Fuel,1185.52,1009.52,20.53,56,Verified,14548.77,Low_Demand,1779.56,Buy
C033,Steel,27-11-2025,1520.3,Renewable,1059.45,1059.45,30.42,138,Verified,7532.7,Low_Demand,2412.28,Hold
C097,STEEL,27-03-2024,2461.83,Natural Gas,865.87,682.87,25.18,177,nan,17210.2,Low_Demand,1536.31,hold
C060,Manufacturing,19-01-2025,2261.03,Coal,1406.92,1590.92,30.42,55,Verified,6349.97,Low_Demand,1129.45,Hold
C043,Cement,29-06-2024,2460.73,Coal,1538.75,1605.75,26.7,160, Disputed ,18635.66,High_Demand,864.05,hold
C043,Steel,13-12-2025,2460.12,NAN,1638.69,1472.69,21.57,109,Disputed,9723.94,Low_Demand,2142.56, Buy 
C085,Steel,30-04-2025,1029.73,Natural Gas,647.23,516.23,30.4,134,Disputed,5244.7,Price_Surge,540.39,hold
C086,Cement,09-09-2024,1969.83,Coal,1032.51,937.51,30.4,195, VERIFIED ,12661.6,Price_Surge,2597.42,hold
C037,Steel,08-08-2025,2459.14,Natural Gas,1695.35,1831.35,22.16,25,Verified,8255.43,Price_Surge,1155.32, Buy 
C058,Cement,24-02-2024,2458.68,Coal,1801.86,1932.86,29.96,41,Disputed,16424.99,Low_Demand,639.74,hold
C012,Energy,22-09-2024,1266.21,Mixed Fuel,461.05,458.05,30.4,27, Verified ,10377.09,Price_Surge,1560.95,Hold
C006,Manufacturing,27-09-2024,1834.42,Mixed Fuel,836.39,999.39,30.4,158,Verified,9948.92,Price_Surge,1403.4,Sell
C082,Cement,19-05-2024,2458.51,Mixed Fuel,1199.45,1301.45,20.16,178,Disputed,8170.5,Low_Demand,662.9,buy
C058,Manufacturing,04-02-2025,2458.19,Mixed Fuel,1000.28,1199.28,21.55,171,Disputed,19671.25,Low_Demand,1435.57, Buy 
C073,Steel,09-08-2024,2458.04,Coal,884.36,1038.36,22.12,109,Verified,17448.46,Price_Surge,1225.83,Buy
C009, Steel ,30-04-2024,2678.4,Natural Gas,1690.49,1690.49,30.39,163,Verified,17634.65,Low_Demand,616.45,Hold
C049,Manufacturing,14-04-2024,596.71,Renewable,212.75,224.75,30.39,61,Disputed,12013.01,High_Demand,816.52,Hold
C009,Cement,04-11-2024,2457.16,Coal,1939.76,2106.76,28.33,51,Verified,7559.56,Low_Demand,2424.79,hold
C009,Cement,04-11-2024,2457.16,COAL,1939.76,2106.76,28.33,51,Verified,7559.56,Low_Demand,2424.79,hold
C036,Energy,22-03-2024,2291.79,Mixed Fuel,1272.29,1422.29,30.38,101,Disputed,19842.51,High_Demand,2722.45,Sell
C020,Cement,03-06-2025,2456.48,Coal,1453.63,1631.63,25.37,124,Disputed,7602.78,Low_Demand,1485.69,hold
C058,Cement,05-11-2025,597.85, Natural Gas ,293.2,263.2,30.37,52,Verified,16815.8,Price_Surge,1411.19,Hold
C017,Energy,15-02-2025,2455.9,Coal,925.01,983.01,24.51,83,Disputed,13301.01,High_Demand,1642.12,Buy
C011,Cement,21-06-2024,2455.55,Natural Gas,1931.76,1738.76,31.08,41,Disputed,6085.71,High_Demand,2550.56,Buy
C076,Energy,10-12-2024,2454.99,Mixed Fuel,949.51,753.51,32.41,188,Disputed,18382.81,Low_Demand,654.43,Buy
C008,Manufacturing,27-12-2024,1821.18,NATURAL GAS,1309.11,1174.11,30.35,69,nan,5246.51,High_Demand,2355.79,Sell
C052,Energy,14-12-2025,2454.62, Coal ,824.08,777.08,27.8,24,Disputed,19069.02,Low_Demand,2857.99,hold
C071,Manufacturing,15-05-2025,2452.67,Natural Gas,1177.06,1327.06,33.06,93,Verified,17715.46,Low_Demand,1936.84,Buy
C069,Energy,21-07-2024,2557.82,Natural Gas,957.71,931.71,30.34,131,Disputed,6843.59,Price_Surge,633.39,Hold
C057,Cement,10-01-2024,559.17,NATURAL GAS,335.28,503.28,30.34,189,Disputed,7117.39,High_Demand,1978.23,Sell
C047,STEEL,19-07-2024,2099.29,Coal,802.62,796.62,30.33,71,Verified,17048.55,Low_Demand,2274.65,Hold
C021,Manufacturing,26-03-2025,2452.34,Mixed Fuel,903.5,879.5,20.77,167,nan,13351.06,High_Demand,1748.72,BUY
C005,Cement,17-03-2025,2450.76,Coal,1214.86,1298.86,33.76,168,Disputed,5420.81,Price_Surge,1383.83,Buy
C060,Steel,13-12-2025,2298.9,Coal,1209.94,1215.94,30.32,86,Verified,18390.15,Low_Demand,1304.38,Hold
C035,Manufacturing,17-05-2024,2449.19, Coal ,884.81,804.81,24.22,146,nan,12412.06,High_Demand,2869.92,Buy
C073,Energy,01-05-2025,2448.02,Coal,809.33,876.33,29.5,175, Disputed ,14056.22,Low_Demand,2702.41,hold
C029,nan,17-11-2024,2446.65,RENEWABLE,1119.14,1166.14,27.69,36,Disputed,19305.23,Low_Demand,2941.52,hold
C069, Cement ,27-06-2025,2208.76,Coal,880.67,921.67,30.31,87,Disputed,15656.52,Low_Demand,2299.07,Hold
C083,Energy,28-10-2024,2445.01,Mixed Fuel,845.94,777.94,22.51,93,Disputed,9015.08,Price_Surge,554.4,BUY
C100,Cement,07-10-2024,2443.86,Natural Gas,1270.62,1254.62,29.26,106, Verified ,13894.3,High_Demand,1812.72,hold
C099,Manufacturing,13-04-2024,2443.52, Natural Gas ,785.99,720.99,29.89,158,Verified,7260.49,High_Demand,1551.55,hold
C021,Steel,14-05-2024,2438.83,Natural Gas,1813.5,1756.5,25.56,75,Disputed,18467.35,High_Demand,1190.02,hold
C017,Manufacturing,09-05-2025,2433.33,RENEWABLE,1310.07,1111.07,26.28,34,Disputed,13224.92,High_Demand,2898.25,hold
C007,Manufacturing,10-06-2024,1964.44,Coal,817.47,836.47,30.3,63,Disputed,7349.34,Low_Demand,588.3,Sell
C007,Manufacturing,10-06-2024,1964.44,Coal,817.47,836.47,30.3,63,Disputed,7349.34,Low_Demand,588.3,SELL
C015,STEEL,05-09-2024,2625.31,NATURAL GAS,1020.99,906.99,30.29,108,Disputed,17500.28,Price_Surge,2094.28,hold
C077,Energy,29-04-2025,2432.64,Natural Gas,1519.54,1341.54,29.03,159, Verified ,7241.57,Low_Demand,722.05,hold
C084,Cement,23-01-2025,2432.38,Coal,1670.96,1548.96,20.6,32,Disputed,18249.11,Low_Demand,1301.35,Buy
C075,Steel,11-04-2024,2161.72,Natural Gas,1304.09,1488.09,30.29,26,Disputed,14959.8,Low_Demand,1732.28,Hold
C084,Cement,23-01-2025,2432.38,Coal,1670.96,1548.96,20.6,32,Disputed,18249.11,Low_Demand,1301.35,Buy
C029,Cement,15-09-2025,2428.98,COAL,1185.91,1151.91,33.32,76, Verified ,10834.7,Low_Demand,2509.24,buy
C094,Steel,16-04-2025,2441.28,Coal,1883.02,1876.02,30.28,131,Verified,8297.71,High_Demand,1543.19,Hold
C015,Cement,17-11-2024,1013.28,Natural Gas,544.6,682.6,30.28,30,Disputed,13705.43,High_Demand,568.35, Sell 
C065,Cement,26-06-2024,1667.53,Renewable,1323.55,1517.55,30.28,112,nan,16901.05,Low_Demand,1049.06,Hold
C092,STEEL,04-09-2025,2799.58,Mixed Fuel,1828.02,1689.02,30.27,182,DISPUTED,9124.32,Price_Surge,521.4,hold
C023, Cement ,19-06-2025,822.82, NAN ,524.4,440.4,30.27,136,Disputed,16516.26,Price_Surge,2733.59,hold
C061,Manufacturing,11-06-2024,2428.77,NATURAL GAS,1102.47,1261.47,33.74,45,Verified,13020.1,Low_Demand,721.25,Buy
C046,Manufacturing,17-10-2025,2428.63,NATURAL GAS,911.72,1030.72,26.5,43,Verified,9429.03,Price_Surge,755.1,hold
C086,Cement,01-12-2024,2426.19,Natural Gas,901.58,1008.58,34.45,112,Verified,5395.7,Price_Surge,1315.91,Buy
C004,Steel,05-03-2025,2424.86,Coal,789.11,871.11,33.39,192,DISPUTED,18620.01,Price_Surge,2247.78,Buy
C076,Cement,11-11-2025,2295.72,Coal,1782.63,1618.63,30.26,177,Disputed,12773.35,Price_Surge,2121.32,hold
C044, nan ,27-09-2024,2424.59,Renewable,1333.93,1238.93,23.92,121,Verified,11008.99,Low_Demand,751.2,buy
C002,Steel,03-08-2024,1413.23,Natural Gas,879.26,954.26,30.26,49,Disputed,15442.15,Price_Surge,1963.63,Sell
C069,MANUFACTURING,09-01-2024,2423.52,COAL,1332.88,1358.88,N/A,91,Verified,13565.94,Low_Demand,594.1,BUY
C045,Cement,13-08-2024,1615.69,Natural Gas,649.1,785.1,30.26,154,Verified,5056.72,High_Demand,946.47, Sell 
C068,CEMENT,06-04-2025,2422.27,NATURAL GAS,1845.55,2003.55,29.21,113,DISPUTED,12576.95,High_Demand,2121.5,hold
C064,Steel,28-10-2025,2422.05, Natural Gas ,1427.42,1319.42,20.31,153,Disputed,14535.12,Low_Demand,1236.24,buy
C025,Manufacturing,10-12-2025,2421.05,Coal,1866.88,2027.88,30.5,121,VERIFIED,14836.75,High_Demand,837.59,Buy
C015,ENERGY,10-06-2025,2421.02,Mixed Fuel,1913.39,1724.39,25.4,185,Disputed,7980.73,Price_Surge,2430.74,hold
C049,Energy,02-10-2025,2419.26,Mixed Fuel,1307.28,1188.28,30.76,131,Disputed,5281.59,Low_Demand,1414.3,Buy
C009,Energy,05-10-2024,2418.69,Coal,931.23,984.23,32.27,57,nan,15983.34,Low_Demand,2297.78,Buy
C039,Manufacturing,09-04-2025,2648.78,Renewable,1592.3,1590.3,30.22,158,Verified,8593.73,Low_Demand,2499.56,Hold
C022,Cement,09-10-2025,1123.27,COAL,478.67,407.67,30.21,33,Verified,15228.99,High_Demand,2368.38,Sell
C100,Steel,27-07-2024,1697.26,Mixed Fuel,714.15,875.15,30.21,107,Disputed,12581.58,Price_Surge,904.74,Sell
C090,Energy,17-12-2025,2466.82,Mixed Fuel,763.41,639.41,30.2,162,Verified,17792.27,Price_Surge,1493.57,hold
C075, Steel ,13-03-2024,2416.82,Coal,1016.85,1154.85,24.29,146,Disputed,9467.56,Low_Demand,2635.93,Buy
C067,nan,20-12-2024,2416.17,Mixed Fuel,1866.93,1695.93,29.87,179,Verified,14562.64,Low_Demand,1229.35,buy
C015,Manufacturing,27-10-2025,2047.74, Renewable ,1160.59,1202.59,30.18,142,Verified,18621.94,Price_Surge,1331.86,Sell
C083,Cement,17-05-2025,1135.97,Mixed Fuel,423.08,472.08,30.18,146,Disputed,11751.48,Price_Surge,1953.22,Hold
C049,Cement,21-09-2025,2415.47,COAL,1894.89,1794.89,21.63,84,Disputed,13045.88,Low_Demand,2202.83,Buy
C029,Energy,22-09-2024,2414.88,Mixed Fuel,849.39,734.39,27.73,51,Verified,8240.1,High_Demand,1726.86,hold
C020,ENERGY,26-07-2025,2413.75, nan ,785.48,714.48,21.53,47,DISPUTED,14986.38,High_Demand,1648.01,Buy
C099,MANUFACTURING,25-03-2025,1816.75,Mixed Fuel,545.04,745.04,30.17,129,Disputed,19838.37,Price_Surge,1888.88,Sell
C099,Manufacturing,25-03-2025,1816.75,Mixed Fuel,545.04,745.04,30.17,129,Disputed,19838.37,Price_Surge,1888.88,Sell
C017,Manufacturing,19-03-2024,1218.04,Mixed Fuel,799.23,634.23,30.16,21,Verified,12199.21,Price_Surge,1347.12,hold
C035,nan,26-07-2025,2411.06, Mixed Fuel ,940.88,757.88,26.21,58, Disputed ,12498.51,Low_Demand,684.26,hold
C053,Cement,27-07-2024,2410.91,COAL,1279.86,1420.86,30.02,149,Disputed,19708.38,Price_Surge,2450.08,hold
C003,Manufacturing,18-02-2024,2408.18,Natural Gas,1507.53,1413.53,20.72,81,Disputed,7472.74,Low_Demand,2036.87,buy
C010,Cement,08-03-2024,2401.96,Mixed Fuel,1408.78,1348.78,25.78,23,Verified,5481.49,High_Demand,1963.65,hold
C058,STEEL,02-10-2024,2400.65,Natural Gas,1443.54,1368.54,30.75,27,Disputed,11527.28,Low_Demand,1978.29,Buy
C069, Energy ,11-06-2024,2396.32,Renewable,1442.23,1279.23,25.15,72,Verified,9824.97,High_Demand,589.81,hold
C092,Energy,31-12-2025,2394.34,Coal,870.96,726.96,31.59,177,Verified,7228.84,Low_Demand,2686.09,Buy
C065,Manufacturing,03-02-2024,2393.47,Natural Gas,912.66,1106.66,24.46,131,nan,6495.23,High_Demand,1182.68,Buy
C082,CEMENT,08-03-2024,2392.95,Mixed Fuel,945.96,825.96,N/A,29,nan,9243.02,Low_Demand,1532.47,buy
C007,Manufacturing,20-08-2024,2391.93,Natural Gas,967.84,1080.84,22.91,66,Disputed,8873.34,Low_Demand,2005.69,Buy
C086,Steel,15-11-2024,2391.6, Coal ,1742.6,1692.6,22.21,93,Verified,6440.68,Price_Surge,2118.18,BUY
C053,Energy,11-08-2025,786.73,Natural Gas,442.2,517.2,30.14,190,Verified,13371.61,High_Demand,1419.42,SELL
C037,Manufacturing,04-08-2024,2389.75,nan,811.82,684.82,27.13,64,Verified,13980.02,Low_Demand,1148.52,hold
C093,Steel,16-12-2024,899.32,Mixed Fuel,713.28,734.28,30.13,154,Disputed,7209.78,Price_Surge,2304.91,Hold
C069,Energy,13-09-2024,2387.78,Natural Gas,1632.61,1794.61,26.47,167,Disputed,18535.22,High_Demand,2819.63,hold
C013,Cement,25-04-2025,2387.34,Natural Gas,1891.96,2031.96,32.12,118,Disputed,10074.19,Low_Demand,931.67,Buy
C018,Steel,26-03-2025,2386.33,Mixed Fuel,1218.45,1266.45,20.77,75,Disputed,6323.56,Low_Demand,2751.82,Buy
C096,Cement,22-12-2024,2386.13,Natural Gas,1721.36,1819.36,26.41,82,DISPUTED,19519.05,Low_Demand,2797.37,hold
C089,Energy,05-06-2024,2384.71,COAL,1146.5,1216.5,26.4,151,Verified,12864.29,Low_Demand,2186.1,hold
C013,nan,30-09-2025,2384.29,Natural Gas,758.87,800.87,26.26,149, VERIFIED ,8424.53,High_Demand,2034.49,hold
C050,nan,09-03-2024,2384.02,Mixed Fuel,1807.65,1660.65,28.11,150,Verified,7043.35,High_Demand,2718.22,hold
C075, Manufacturing ,27-06-2024,589.68,Coal,357.54,541.54,30.09,153,Verified,12941.77,Low_Demand,2892.53,Hold
C050,nan,09-03-2024,2384.02,Mixed Fuel,1807.65,1660.65,28.11,150,Verified,7043.35,High_Demand,2718.22,hold
C085,Steel,31-07-2024,2380.67,Natural Gas,1186.78,1376.78,32.51,165,Disputed,19285.59,High_Demand,2021.52,Buy
C084,Steel,25-03-2024,504.28,Natural Gas,347.61,527.61,30.07,146,Verified,8495.66,High_Demand,1465.95,Sell
C084,Steel,25-03-2024,504.28,Natural Gas,347.61,527.61,30.07,146,Verified,8495.66,High_Demand,1465.95,Sell
C067,Cement,12-03-2024,2380.56,Coal,1679.17,1873.17,21.94,68, Disputed ,5443.92,High_Demand,937.15,Buy
C027,Steel,17-06-2025,1561.65,Natural Gas,1105.38,934.38,30.06,82,Verified,16899.52,Price_Surge,2940.38,Sell
C024,Cement,02-07-2024,2377.49,Renewable,924.83,766.83,20.36,129,Verified,18566,Low_Demand,1199.72,Buy
C003,Manufacturing,07-02-2025,2375.9,Mixed Fuel,1126.93,1173.93,21.31,150,Disputed,8676.86,Low_Demand,1683.6,Buy
C057, Steel ,16-09-2024,2037.21,Mixed Fuel,1100.8,1091.8,30.06,167,Disputed,13013.31,Low_Demand,602.88,Hold
C048,Energy,29-01-2025,2016.43,Coal,1465.17,1456.17,30.05,30,Disputed,8852.93,Price_Surge,2475.99,Hold
C021,Cement,30-09-2025,2375.37,nan,1632.54,1555.54,22.31,26, Disputed ,14398.84,Price_Surge,1513.54,BUY
C100,Steel,23-06-2024,1242.21,Coal,918.71,1088.71,30.04,153, Verified ,19363.73,Price_Surge,1058.42,Sell
C007,Energy,25-07-2025,2371.45,Coal,1820.28,1915.28,21.07,132,Verified,8756.01,High_Demand,2798.2,Buy
C033,Manufacturing,28-11-2024,2371.19,Mixed Fuel,1436.29,1636.29,27.69,109,Disputed,19401.15,Low_Demand,2953.97,hold
C085,Steel,21-10-2024,2367.97,nan,1621.93,1760.93,27.82,193,Verified,15472.99,Price_Surge,1142.1,hold
C066,Cement,07-05-2024,2328.23, Mixed Fuel ,1667.38,1811.38,30.03,149,Verified,8316.62,High_Demand,1356.45, Sell 
C004,Energy,17-07-2024,2366.74,Natural Gas,905,940,24,159,Verified,16433.46,High_Demand,845.39,Buy
C002,Manufacturing,13-10-2024,2366.38, Natural Gas ,1670.03,1707.03,29.56,141, Verified ,14567.82,Low_Demand,2317.43,hold
C025,Steel,17-05-2025,2365.85,Mixed Fuel,761.8,711.8,20.33,143,Disputed,19424.87,Low_Demand,1461.95,Buy
C043, Cement ,27-11-2024,2364.99,Renewable,1493.14,1599.14,25.44,141,Disputed,19389.63,Low_Demand,2490.91,hold
C005,Energy,19-10-2024,2364.98,Coal,904.62,946.62,20.5,69,Verified,9868.56,High_Demand,577.28,Buy
C013,Cement,10-09-2024,2364.79,Coal,1855.86,1822.86,24.41,73,nan,11429.56,Low_Demand,1733.5, Buy 
C021,Energy,24-06-2024,2364.69,Mixed Fuel,837.61,715.61,27.49,95,Verified,19670.04,Low_Demand,1691.51,hold
C070, Energy ,06-08-2024,2018.85,Mixed Fuel,860.67,851.67,29.99,128,Disputed,5599.26,Price_Surge,637.71,Hold
C062,Energy,13-02-2024,2247.35,Natural Gas,1386.93,1385.93,29.99,170,Disputed,8486.09,High_Demand,1846.67,Hold
C007,STEEL,25-12-2024,2362.68, NATURAL GAS ,719.58,828.58,30.96,158,Disputed,19180.58,Price_Surge,2578.91,Buy
C042,Cement,25-11-2024,1841.32, Mixed Fuel ,1215.21,1402.21,29.99,106,Verified,16013.24,Price_Surge,2534.15,Sell
C057,Energy,29-01-2024,2360.07,Natural Gas,1035.78,1128.78,22.56,125,Verified,10577.21,High_Demand,1376.37,Buy
C011,Steel,04-10-2025,2333.12, Natural Gas ,1364.81,1371.81,29.98,134,Disputed,14839.02,Low_Demand,2635.02,Hold
C057,Energy,29-01-2024,2360.07,Natural Gas,1035.78,1128.78,22.56,125,Verified,10577.21,High_Demand,1376.37,Buy
C090,Steel,17-12-2024,1826.69,Coal,1135.9,1320.9,29.97,114,Disputed,10870.49,Low_Demand,1488.16,Hold
C045,NAN,30-12-2024,2360.07,Natural Gas,1672.43,1649.43,21.83,131,Disputed,10163.41,High_Demand,2486.31,Buy
C047,Manufacturing,17-09-2024,1613.11,Natural Gas,1268.22,1285.22,29.96,92,Verified,18024.65,Price_Surge,1288.36,Sell
C069,Manufacturing,25-02-2024,2359.35,Natural Gas,1195.82,1093.82,28.46,51,Verified,12472.09,High_Demand,2420.8,hold
C050,Energy,21-08-2024,804.43,Mixed Fuel,578.88,594.88,29.94,102,Disputed,10485.42,Price_Surge,794.46,Hold
C050,Energy,21-08-2024,804.43, Mixed Fuel ,578.88,594.88,29.94,102,DISPUTED,10485.42,Price_Surge,794.46,Hold
C015,CEMENT,17-08-2024,2358.67,NATURAL GAS,1519.09,1650.09,23.83,71,Disputed,6621.63,Price_Surge,1397.16,Buy
C010,ENERGY,21-04-2024,1270.76,Coal,969.86,1145.86,29.94,193,Verified,15883.42,Price_Surge,2125.98,Sell
C029,Steel,28-10-2025,2357.87,Renewable,1657.75,1482.75,24.34,32,Disputed,16995.09,Low_Demand,2327.44, Buy 
C038,Steel,30-03-2025,2357.71,Renewable,1420.01,1462.01,24.42,133,Disputed,15260.02,Price_Surge,1085.5,BUY
C002, CEMENT ,31-10-2025,2983,Renewable,1144.27,1011.27,29.93,36, Verified ,19045.16,Price_Surge,1674.58,hold
C034,MANUFACTURING,24-02-2024,2357.23,nan,1677.09,1501.09,24.49,134,Disputed,11397.3,High_Demand,1881.16,Buy
C031,Manufacturing,15-11-2024,2356.27, Mixed Fuel ,1655.59,1762.59,31.29,24,Disputed,14057.86,Price_Surge,2297.24,Buy
C075,nan,15-07-2024,2356.26,nan,961.84,761.84,32.22,197,VERIFIED,6406.76,Price_Surge,1849.58, Buy 
C050,Cement,14-08-2024,2475.57,COAL,1060.07,1075.07,29.92,66,Verified,8707.55,Price_Surge,577.65,Hold
C040,Energy,22-12-2025,1328.94,Mixed Fuel,801.21,892.21,29.91,115,DISPUTED,8653.18,Low_Demand,964.34,Hold
C034,Steel,06-01-2024,2354.63,COAL,1314.53,1440.53,29.16,85,Verified,10215.26,Price_Surge,1393.4,hold
C031, Manufacturing ,20-12-2025,2352.57,nan,902.21,723.21,21.86,114,Verified,17226.33,Low_Demand,2334.97, Buy 
C079,ENERGY,01-02-2025,2349.13,Mixed Fuel,1095.03,1246.03,32.27,83,Verified,18953.53,High_Demand,1079.74,Buy
C078,Manufacturing,20-12-2025,2196.27,Mixed Fuel,1059.45,933.45,29.9,148,Disputed,17106.97,Price_Surge,2453.86,hold
C051,Manufacturing,"Dec 31, 2025",2667.8,Coal,1564.28,1475.28,29.9,183,VERIFIED,6944.08,Price_Surge,2374.54,hold
C085,Steel,10-10-2025,2348.49,Coal,879.29,840.29,26.24,66,nan,6591.83,Price_Surge,1153.2,hold
C015,Cement,16-04-2025,2346.79,nan,1377.28,1574.28,28.79,169, Disputed ,11456.02,High_Demand,2545.37,hold
C090,Steel,20-07-2025,570.55,Natural Gas,229.45,195.45,29.89,177,Verified,13921.78,High_Demand,1630.48,Sell
C096,Cement,02-12-2024,2346.76,Coal,1205.76,1328.76,27.13,78,Verified,14668.3,Low_Demand,1402.68,hold
C013,Cement,16-01-2025,2344.53,Natural Gas,1294.7,1242.7,N/A,109,Disputed,10836.89,Low_Demand,2345.51,Buy
C064,Manufacturing,11-06-2024,2343.5,Natural Gas,1100.16,1251.16,30.65,87,Verified,5724.5,Price_Surge,2515.76,Buy
C003,Manufacturing,31-12-2025,2342.4,nan,1347.65,1408.65,30.37,193,Verified,6343.78,High_Demand,1523.79,Buy
C060,Steel,06-10-2025,2342.09,Natural Gas,1635.1,1536.1,24,20,Verified,8217.53,Low_Demand,1276.55,buy
C063,Energy,01-01-2025,2341.2,Coal,772.6,843.6,27.08,132,nan,8533.29,High_Demand,2125.82,hold
C032,Energy,03-04-2025,2340.71,Renewable,1430.43,1606.43,20.47,190,Disputed,14962.64,Low_Demand,1671.16,Buy
C060,Energy,15-10-2025,2340.61,Coal,1445.17,1274.17,22.6,178,VERIFIED,16583.94,Low_Demand,1126.55,Buy
C099,NAN,21-03-2025,2076.68,Natural Gas,1493.81,1471.81,29.87,172,Disputed,12536.42,Price_Surge,2231.22,Sell
